Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;
250910705000009;1;818;13;7;15;19;15;18;20;20;22;18;18;22;24;23;24;21;19;24;11;14;20;20;18;14;15;10;20;12;11;18;21;14;7;15;14;10;11;9;7;14;10;11;10;6;9;9;5;10;4;5;6;3;4;5;6;12;1;4;4;5;3;7;4;2;3;1;1;1;2;3;3;1;1;1;4;5;225;184;260;8;34;6;29;0;
250910705000010;1;310;3;4;5;12;10;3;10;10;14;9;17;2;10;11;7;8;7;9;7;4;3;2;6;6;5;3;3;7;6;5;8;4;4;2;5;6;6;9;1;5;2;2;2;3;2;3;1;4;5;1;3;0;2;0;0;0;0;5;1;0;3;3;0;1;0;0;0;0;1;0;1;1;0;1;1;4;76;59;110;2;17;3;7;2;
250910705000011;1;442;5;2;6;7;9;2;5;10;9;17;7;14;11;17;10;17;11;8;15;10;9;18;11;11;5;16;12;4;6;6;6;5;5;1;5;7;6;7;8;3;5;10;4;3;3;4;1;2;2;4;5;2;6;1;1;6;3;3;1;4;0;3;1;2;1;1;2;2;1;1;1;2;0;1;0;11;120;83;158;5;21;7;18;1;
250910705000012;1;600;10;7;18;16;19;20;16;14;21;19;21;21;13;23;17;13;14;18;13;12;23;18;17;16;9;13;10;9;7;5;8;15;9;4;8;3;3;6;8;4;5;2;1;5;2;2;5;3;3;2;2;2;3;3;5;2;1;1;2;1;3;0;1;4;2;3;3;3;0;1;1;1;0;1;2;3;135;111;213;2;45;4;18;0;
250910705000013;1;443;3;5;7;5;9;19;11;15;16;11;18;19;14;10;16;13;10;10;16;10;6;4;7;7;5;8;8;5;5;13;1;4;10;5;5;5;4;8;8;12;1;4;6;4;5;3;3;2;2;1;2;2;4;3;2;3;3;2;1;0;1;1;1;1;5;2;0;2;0;0;1;2;0;1;1;5;113;89;164;3;24;5;15;0;
250910705000014;1;458;3;6;6;13;11;15;7;14;13;12;16;12;11;8;5;5;15;6;12;10;9;20;5;6;10;8;16;10;10;11;12;7;5;12;8;11;6;6;3;3;7;2;4;3;4;5;2;2;2;1;2;3;2;0;3;1;4;3;5;1;1;1;2;1;3;1;3;1;3;2;1;1;0;1;1;2;124;90;136;5;43;4;15;0;
250910705000015;1;772;10;20;25;31;25;36;32;29;24;30;17;25;24;30;23;13;18;24;26;17;14;11;18;18;17;17;16;13;8;14;17;9;8;6;11;6;9;0;4;2;7;4;1;3;5;5;4;3;8;3;3;3;3;5;2;4;3;0;1;1;0;1;0;3;0;0;1;0;0;0;0;0;0;1;0;1;180;144;279;4;34;2;17;1;
250910705000016;1;317;3;6;6;11;14;18;6;11;22;10;18;12;6;13;4;14;6;9;5;12;8;4;5;5;4;4;8;3;5;1;4;3;2;4;3;3;2;2;5;2;1;4;5;6;1;1;0;1;1;1;1;1;1;0;2;0;0;2;1;1;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;72;61;112;1;16;9;5;1;
250910705000017;1;591;8;9;19;24;13;20;20;26;23;14;26;15;27;17;22;21;12;12;21;10;8;12;6;12;11;8;8;10;6;9;14;2;4;9;10;4;4;5;6;5;4;4;6;6;1;3;6;4;2;2;1;2;5;2;1;1;2;2;2;2;1;1;0;1;1;2;2;2;1;1;0;1;1;1;1;5;127;103;212;4;36;4;26;6;
250910705000018;1;318;2;3;6;5;5;12;9;7;17;10;8;7;14;8;12;13;9;14;11;7;8;10;5;4;8;5;6;2;4;6;4;2;6;3;3;6;2;4;1;5;3;6;1;0;0;2;2;1;4;1;3;1;1;0;1;4;0;1;0;2;2;1;0;0;0;1;2;1;0;2;0;1;1;0;0;1;90;58;129;1;12;2;5;0;
250910705000019;1;352;7;9;6;11;13;18;15;16;19;9;12;10;11;14;7;11;13;9;10;9;7;9;11;4;7;4;6;5;2;3;3;5;5;0;4;5;2;1;2;1;3;4;0;3;0;1;1;1;1;1;1;1;1;2;1;4;2;0;2;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;76;60;121;1;25;3;19;1;
250910705000020;8;616;8;8;12;23;14;12;18;21;17;15;27;23;20;21;18;18;16;23;15;15;18;15;10;8;15;13;12;11;16;7;8;4;7;9;5;7;9;5;7;8;4;6;2;6;7;2;0;4;0;5;3;4;3;2;4;3;2;5;2;0;4;4;1;0;0;0;0;0;2;0;1;0;0;1;0;1;128;122;229;2;35;7;27;0;
250910705000021;8;209;2;4;10;2;7;9;6;11;5;9;7;8;10;6;10;2;7;4;7;5;4;7;2;4;1;6;1;0;1;2;5;4;3;1;4;1;1;3;2;1;4;2;5;2;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;35;49;69;1;13;1;15;0;
250910705000022;8;65;1;0;1;2;1;5;3;3;5;2;1;0;3;2;1;1;3;0;0;1;0;5;0;1;3;1;1;1;0;3;2;1;2;1;2;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;15;19;26;0;0;0;0;0;
250910705000023;8;449;2;5;7;5;8;14;9;17;7;23;16;15;25;27;15;12;16;20;6;12;8;13;7;4;10;11;8;6;5;5;5;7;8;4;4;5;2;4;3;4;4;3;5;3;1;4;3;6;0;1;1;0;4;3;1;2;2;3;3;1;3;0;3;2;0;0;1;0;0;1;0;0;1;0;0;4;78;79;214;1;21;9;19;0;
250910705000024;5;55;0;0;3;0;0;5;4;2;3;1;1;4;1;2;0;3;2;0;1;0;0;2;1;4;0;0;2;2;2;0;1;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;14;29;0;3;0;0;1;
250910705000025;8;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;2;0;4;0;0;0;
250910705000026;1;290;2;3;12;6;11;11;7;6;9;12;7;12;7;5;7;8;5;8;5;6;8;7;10;4;3;5;4;6;6;5;5;6;8;4;2;7;3;0;7;2;3;3;3;1;2;2;2;2;1;2;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;2;0;0;0;0;0;0;2;0;0;3;86;52;89;6;6;7;10;0;
250910705000027;1;428;3;10;6;13;8;10;7;11;7;8;10;15;6;7;10;9;9;10;8;8;14;8;11;6;7;14;8;4;6;4;6;6;6;9;6;9;4;8;6;6;2;7;8;4;2;6;5;3;3;1;4;8;2;2;3;3;4;3;1;2;2;0;1;7;1;4;1;1;0;2;2;0;0;1;1;9;128;83;128;2;28;5;13;1;
250910705000028;1;499;5;8;11;10;11;11;9;6;17;14;15;9;10;12;10;8;5;5;20;13;13;9;13;18;13;10;8;8;7;13;8;8;7;5;13;5;6;3;9;4;5;6;8;2;4;10;6;0;1;2;4;3;7;3;2;2;0;3;3;5;3;7;2;2;2;0;1;2;2;2;2;0;1;1;2;5;141;117;149;2;24;2;19;0;
250910705000029;1;301;3;2;5;12;14;12;14;11;14;12;13;5;12;11;8;8;12;8;9;4;6;9;9;10;5;8;4;7;3;2;4;5;3;2;4;2;7;2;0;0;1;0;1;0;4;1;1;1;0;0;1;2;0;0;1;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;62;56;124;0;6;3;11;0;
250910705000030;8;293;4;5;5;9;8;9;9;9;9;13;3;11;7;2;3;6;8;7;8;8;4;3;7;7;6;5;10;5;7;4;5;10;3;5;8;4;1;7;6;1;4;1;2;0;4;2;2;2;2;1;1;2;0;1;0;2;0;4;2;0;1;1;0;1;0;0;0;2;1;0;1;1;0;0;1;1;60;65;117;0;13;1;5;0;
250910705000031;8;431;8;8;6;9;8;13;10;12;18;8;14;11;12;14;14;12;13;20;12;10;13;9;5;7;7;12;11;6;3;8;10;4;4;4;7;6;4;2;3;8;3;6;2;2;3;0;1;1;2;2;0;5;1;2;3;3;3;2;2;2;3;0;0;0;3;3;1;3;1;3;0;0;1;1;1;1;104;94;146;4;16;7;20;1;
250915605000001;1;724;4;10;14;6;15;15;10;14;9;25;14;13;18;13;13;19;19;13;11;15;9;19;11;18;16;27;12;13;9;17;13;6;14;16;7;13;5;7;13;10;11;7;7;7;13;12;9;6;3;4;11;7;6;9;7;5;8;5;5;3;6;3;2;2;4;5;5;3;5;1;3;1;1;1;0;12;218;167;208;7;33;14;22;2;
250915605000002;1;807;5;5;12;14;18;17;21;26;20;27;23;21;22;20;22;23;17;22;21;22;17;14;20;11;15;19;16;16;14;9;17;14;16;11;15;8;8;7;9;16;8;6;10;6;7;9;6;8;5;6;4;5;6;5;3;6;3;4;4;2;6;2;3;3;2;2;5;1;3;2;1;3;1;0;0;10;206;179;269;8;47;9;24;2;
250915605000003;1;806;11;7;16;18;17;18;14;10;20;23;28;18;15;19;15;24;16;20;17;11;14;10;17;24;14;13;15;17;16;19;18;13;17;14;16;13;7;8;17;10;14;10;8;4;13;11;8;6;9;6;5;10;2;7;3;6;0;5;1;4;5;1;1;2;1;4;2;6;6;2;2;1;2;1;0;9;221;183;250;4;31;6;42;0;
250915605000004;1;562;0;3;9;12;9;9;16;15;10;13;11;14;15;12;10;6;16;12;12;11;13;15;8;13;14;13;11;20;16;8;7;7;9;9;7;16;6;5;4;7;6;6;8;7;4;2;5;3;2;3;6;5;7;5;4;5;4;4;5;4;8;3;4;3;3;3;3;2;4;1;1;1;1;1;2;4;152;111;192;3;34;6;27;1;
250915605000005;8;370;1;3;8;7;9;8;12;10;5;10;13;19;9;10;8;13;14;7;10;9;8;6;11;10;5;7;8;6;4;6;4;2;2;3;3;8;4;4;2;6;3;3;3;9;7;4;5;5;3;3;5;2;4;3;1;3;0;2;0;2;1;0;0;1;0;1;2;0;0;1;0;0;1;2;0;0;73;82;162;3;6;2;12;1;
250915605000006;7;182;1;2;3;5;8;9;9;3;6;4;6;5;8;3;6;5;4;4;4;4;4;2;4;6;1;7;4;1;3;2;4;1;1;0;1;1;1;1;3;2;1;6;1;1;1;2;1;4;2;1;1;3;1;0;1;2;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;49;71;0;6;0;4;0;
250915605000007;1;752;5;12;23;25;19;23;18;17;20;29;23;15;26;21;15;17;13;22;10;29;14;22;17;13;18;8;20;15;21;12;14;8;8;6;12;7;7;9;12;7;11;3;10;7;8;2;7;4;3;1;7;6;2;1;3;3;1;5;1;3;7;2;0;3;1;3;1;2;2;1;1;1;0;1;1;6;198;176;230;5;24;4;26;3;
250920605000001;1;470;5;6;3;12;9;5;12;6;9;12;12;10;7;13;13;8;11;13;9;9;6;7;9;4;8;6;5;7;12;11;11;6;8;4;10;13;8;4;9;9;2;2;5;5;6;7;7;4;5;2;6;5;6;3;5;5;2;4;0;5;4;1;4;5;4;4;2;0;1;0;3;1;1;2;0;11;157;96;139;8;16;7;11;0;
250920605000002;1;688;1;5;13;10;12;11;17;14;22;14;21;14;13;18;21;7;12;19;14;21;13;10;16;14;19;10;9;14;8;9;16;10;12;6;12;10;12;10;10;13;11;8;8;13;5;5;5;4;8;6;10;4;6;4;5;6;3;2;4;2;4;7;3;2;2;2;5;5;5;2;6;1;2;1;0;10;206;159;222;2;32;1;18;0;
250920605000003;1;390;4;4;9;4;14;12;12;15;12;11;14;8;16;7;10;6;11;4;7;14;11;7;5;3;7;7;3;8;9;7;10;3;7;8;7;6;7;3;8;3;1;0;6;1;8;8;1;2;0;6;1;1;3;3;0;1;3;2;1;2;0;3;1;1;0;1;1;0;3;1;1;0;0;1;1;3;101;84;137;3;17;5;7;0;
250920605000004;1;511;9;11;16;18;16;15;12;9;15;12;13;10;19;11;15;11;10;9;6;13;12;11;14;13;11;6;9;10;10;5;12;8;12;10;7;9;0;9;3;11;6;6;8;3;4;3;1;0;2;4;4;5;1;2;1;1;4;3;1;2;0;2;0;1;1;0;0;2;2;1;2;0;0;0;0;7;137;115;157;4;17;5;5;0;
250920605000005;8;494;1;3;7;13;12;14;17;20;16;26;22;19;18;13;15;14;13;21;8;16;9;12;8;11;6;10;4;4;8;2;7;13;7;2;3;5;9;6;4;1;3;3;5;4;3;4;1;4;0;2;2;3;2;0;2;1;3;1;2;4;2;5;0;1;4;2;1;4;0;1;1;0;0;1;1;3;100;102;228;0;17;1;10;0;
250920605000006;8;251;3;3;5;4;10;10;4;10;8;11;8;6;9;10;3;7;4;3;0;4;4;6;7;5;4;5;1;6;3;2;3;0;3;3;4;5;2;3;4;2;1;7;2;1;1;0;1;2;3;2;2;4;3;2;1;4;1;2;1;3;0;0;0;3;1;1;1;1;1;1;0;1;0;0;0;4;54;50;97;7;11;0;6;0;
250920605000007;8;292;1;0;6;7;7;6;6;6;11;11;8;14;10;15;9;5;11;3;4;4;8;9;8;5;1;4;4;5;1;7;6;3;5;3;4;0;0;3;1;4;3;3;0;3;3;6;2;3;4;4;1;2;3;2;2;1;2;0;2;2;0;1;3;1;0;1;0;0;4;0;0;0;1;1;0;7;63;71;112;2;12;4;7;0;
250920605000008;8;594;3;8;9;12;25;21;12;16;23;14;25;22;25;23;18;24;24;27;12;16;10;10;10;7;11;12;15;8;9;2;9;7;13;5;3;9;4;5;5;9;5;5;2;5;3;3;4;2;4;4;6;3;1;1;1;0;1;2;0;2;2;2;1;0;1;0;1;1;3;0;1;0;0;2;1;3;121;124;253;1;21;3;14;0;
250920605000009;8;421;2;3;9;10;21;15;21;18;15;14;15;22;16;15;12;5;12;9;12;6;9;8;6;7;9;3;7;4;4;8;4;4;7;5;4;4;3;3;5;3;3;2;7;1;4;3;2;2;4;1;2;1;1;3;2;2;1;3;1;0;0;1;0;2;1;0;0;1;0;1;1;1;1;0;1;7;88;79;177;3;21;2;6;0;
250920605000010;8;305;3;5;13;5;9;5;7;8;6;7;8;8;16;3;11;3;4;5;8;7;5;5;6;5;3;6;5;5;0;3;7;5;5;6;3;4;2;0;0;7;4;4;2;5;2;5;1;4;3;2;1;2;3;2;4;4;3;0;1;2;4;1;0;3;2;1;3;2;0;1;3;0;1;1;1;5;83;71;94;2;12;6;2;0;
250920605000011;8;97;1;0;4;3;2;2;2;2;2;3;2;3;7;3;2;2;1;1;0;2;4;0;3;0;0;1;2;0;0;1;2;0;0;1;3;1;0;2;2;1;1;1;1;0;2;1;1;0;2;2;2;3;0;2;1;1;1;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;2;29;23;35;0;0;0;0;0;
250920605000012;8;234;3;0;3;9;9;8;7;10;8;13;8;7;7;8;8;4;3;8;4;4;5;5;3;7;0;7;5;0;4;2;1;2;8;0;3;3;1;2;6;0;0;1;1;4;3;2;2;1;1;1;2;1;3;1;1;2;3;1;1;1;0;1;1;0;1;1;0;0;2;0;0;0;0;0;0;1;49;49;102;1;3;0;6;0;
250920605000013;8;455;0;2;8;8;15;16;10;15;16;19;15;10;17;6;15;6;7;9;13;11;6;7;10;6;4;6;7;4;9;10;7;2;3;8;9;5;5;2;12;4;2;7;3;6;5;2;5;4;2;4;3;3;3;4;3;7;4;3;4;3;7;0;2;4;3;3;0;1;3;0;1;1;1;6;0;2;117;88;178;1;22;4;10;0;
250920605000014;8;119;0;0;2;2;2;4;1;0;6;3;3;5;2;4;4;5;5;4;4;0;2;2;2;3;0;4;3;1;2;2;1;1;2;3;0;1;1;4;2;2;0;1;2;2;1;1;3;1;1;0;0;3;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;1;0;0;3;29;28;49;0;4;1;2;0;
250920605000015;8;323;2;1;3;5;10;6;9;10;11;14;17;10;12;10;12;16;11;10;4;9;6;4;6;2;4;7;3;6;4;1;8;1;4;7;2;8;3;4;3;2;5;7;5;3;3;0;0;1;0;2;2;1;1;1;2;0;1;3;1;2;1;2;0;1;1;1;2;1;1;1;1;1;0;0;0;3;61;66;148;0;13;3;10;0;
250920605000016;4;409;2;4;7;13;10;12;13;18;8;11;13;10;6;6;5;5;12;12;8;21;12;23;17;8;14;9;7;17;6;7;5;7;8;5;6;5;3;5;8;0;2;3;3;4;4;5;5;0;1;2;2;0;1;1;1;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;120;107;118;0;12;6;9;0;
250920605000017;1;274;0;1;7;4;8;5;10;11;10;9;6;10;8;7;7;4;3;7;3;5;5;7;7;7;4;5;7;5;8;3;3;6;5;3;4;5;2;7;3;4;2;4;2;3;1;0;3;2;1;4;1;1;1;2;0;1;2;1;1;2;2;1;1;1;1;0;2;0;1;0;0;0;0;0;0;6;68;73;91;3;11;3;5;0;
250920605000018;1;293;0;3;3;4;7;7;7;6;9;13;15;7;6;11;8;7;7;9;9;8;3;6;4;8;3;4;4;5;2;9;7;6;6;6;2;4;8;2;0;5;4;1;1;0;2;2;3;4;2;3;0;1;1;2;3;4;1;0;2;0;2;2;2;0;2;0;2;0;0;2;2;2;0;0;0;1;85;48;115;4;12;6;5;1;
250920605000019;1;512;4;7;19;13;19;10;18;7;14;19;30;11;12;16;16;9;4;7;10;5;11;8;8;8;13;11;12;11;14;8;11;15;10;5;14;5;5;3;3;7;5;5;6;4;2;3;8;3;4;3;3;0;1;2;1;1;2;3;2;4;2;2;2;0;0;2;1;1;0;1;0;0;2;1;0;4;152;100;160;1;28;3;5;0;
250920605000020;4;158;0;0;1;2;3;5;5;5;6;9;6;6;7;7;3;8;5;8;4;4;3;3;4;3;3;0;1;3;5;1;5;3;1;0;1;1;1;3;0;2;0;2;4;1;2;1;0;0;2;0;1;0;0;1;0;0;2;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;46;24;74;0;3;0;5;0;
250920605000021;8;227;3;2;6;6;4;7;10;6;4;3;13;7;12;11;9;6;7;3;6;6;3;3;2;4;2;2;1;2;3;3;3;3;4;1;4;3;1;5;1;2;1;1;1;1;1;3;1;2;1;2;2;1;3;1;0;3;3;1;1;0;1;0;1;0;1;1;0;3;0;0;0;1;1;1;1;4;44;42;97;1;10;2;10;0;
250920605000022;4;1017;14;18;19;29;27;28;36;26;31;39;32;15;31;30;30;21;22;24;23;18;30;24;19;23;20;22;18;18;14;22;20;15;18;10;21;11;16;13;11;15;6;4;8;7;12;9;8;12;3;4;7;6;4;8;2;5;3;3;4;6;2;4;1;2;0;1;2;1;1;0;3;0;0;0;0;6;279;209;346;5;31;11;22;2;
250930505000001;1;599;7;9;13;16;10;9;15;18;21;21;16;17;16;12;15;9;14;12;13;15;17;10;20;14;14;15;11;8;4;5;7;7;21;10;10;6;11;2;9;7;6;5;3;5;6;4;4;3;5;5;5;6;3;4;2;5;2;3;5;3;8;2;0;1;1;3;1;0;3;0;3;0;1;0;2;4;162;115;200;3;37;7;19;1;
250930505000002;1;508;4;5;7;8;10;14;15;12;12;10;20;11;14;13;7;8;21;15;13;17;15;10;7;7;6;4;8;8;11;12;12;14;6;8;7;8;4;6;6;6;9;12;6;4;4;5;1;14;5;2;1;1;4;4;1;1;4;3;1;3;3;2;3;2;1;1;1;0;2;0;1;0;2;0;0;4;134;99;186;4;26;10;9;4;
250930505000003;1;634;0;4;9;5;23;25;29;32;32;27;24;22;29;24;15;20;21;12;19;12;15;14;16;15;14;17;10;10;13;11;8;8;8;10;9;9;8;6;4;7;3;6;3;1;0;0;3;1;4;1;0;1;1;0;0;0;1;3;2;0;0;0;3;0;0;1;1;0;1;0;0;0;0;1;1;0;159;115;267;2;18;8;21;2;
250930505000004;1;713;14;24;19;14;17;17;24;28;25;15;22;31;25;23;22;23;21;28;13;23;12;13;17;11;11;10;6;13;15;9;11;14;8;4;10;9;7;8;6;10;7;7;6;4;1;2;2;4;4;5;1;5;4;4;1;1;1;1;0;4;2;2;1;1;2;3;0;0;1;0;1;0;1;0;1;2;156;131;251;6;40;6;29;0;
250930505000005;8;159;4;2;5;2;3;3;2;2;6;2;5;5;4;8;3;3;5;8;9;2;5;3;6;4;6;5;3;1;1;3;2;3;1;1;0;1;1;6;3;0;2;1;2;1;2;1;2;2;0;4;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;36;55;1;3;2;2;1;
250930505000006;1;330;2;8;4;10;11;12;13;13;14;7;8;9;12;10;7;13;9;10;9;10;13;5;12;6;9;6;9;5;1;5;5;5;6;1;2;1;3;2;1;2;2;3;1;1;1;2;1;1;2;1;0;1;2;3;1;1;3;0;3;0;2;1;0;0;0;3;0;0;1;2;1;0;0;0;0;1;77;60;130;1;12;4;10;0;
250930505000007;1;433;0;5;5;8;15;13;11;10;14;13;14;9;8;19;7;7;12;14;11;9;12;10;14;6;12;10;4;3;8;13;12;8;5;5;11;12;4;9;3;3;3;4;6;3;4;5;2;2;5;3;0;2;4;3;2;4;1;0;2;4;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;1;125;107;136;5;6;4;13;1;
250930505000008;1;768;16;19;24;18;27;25;19;27;22;30;19;15;18;25;21;19;17;21;25;28;19;22;19;17;12;19;18;19;14;9;14;8;7;13;12;9;7;7;7;5;8;3;4;2;5;4;1;2;5;5;1;2;4;2;2;1;5;1;0;1;1;2;1;0;2;2;1;1;1;1;0;0;0;2;0;4;196;163;240;3;30;6;24;0;
250930505000009;8;331;3;4;7;9;8;12;16;7;11;15;11;15;16;9;13;8;8;12;6;9;11;4;7;7;3;4;10;4;8;6;4;2;5;3;1;3;1;0;1;3;3;0;2;2;4;2;0;2;2;2;4;2;3;2;1;2;1;2;0;2;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;2;68;62;124;1;14;2;25;2;
250930510000001;1;455;4;7;14;9;11;19;19;19;14;20;8;10;15;11;10;17;8;8;9;12;13;7;12;9;14;9;10;10;6;11;4;6;3;8;1;6;3;1;7;1;10;5;3;4;6;2;3;2;1;1;3;6;2;4;0;2;2;0;0;2;2;0;0;1;3;0;0;0;1;0;0;1;1;0;0;3;121;89;141;4;26;5;19;0;
250930510000002;8;52;0;0;0;1;1;4;0;3;2;1;1;2;3;1;3;1;2;1;3;0;1;2;2;0;2;1;0;0;2;0;0;0;1;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;11;23;0;0;0;1;0;
250933905000001;1;423;2;3;11;8;8;13;8;13;16;12;19;19;14;14;11;14;10;7;13;8;9;6;6;6;8;6;2;10;5;9;12;5;5;4;1;4;8;6;5;1;3;4;7;1;2;5;5;3;4;3;4;2;4;1;2;3;4;3;1;2;1;4;1;0;1;2;2;0;2;1;0;0;2;2;0;1;108;83;172;0;15;4;8;0;
250933905000002;8;278;6;2;9;1;7;9;5;7;5;10;3;5;11;9;5;11;6;6;7;6;7;5;3;4;4;4;4;4;3;2;1;2;1;5;6;2;7;2;4;3;3;0;4;2;2;3;6;6;2;2;1;2;0;1;5;5;1;2;4;1;1;1;0;2;1;0;1;0;0;0;0;3;2;1;2;9;72;65;86;1;19;0;9;1;
250933905000003;8;385;3;5;5;10;9;11;14;14;13;7;10;7;13;6;6;14;10;11;9;5;9;10;8;6;6;7;11;7;7;10;5;3;6;2;4;3;3;5;7;9;2;4;3;6;5;7;2;2;3;1;3;4;1;6;2;1;3;1;1;0;3;2;1;1;1;0;1;0;0;3;1;1;0;1;0;3;93;84;151;0;12;3;9;1;
250933905000004;8;298;2;2;2;9;8;13;19;10;13;5;9;11;10;9;10;4;4;10;5;3;4;5;8;8;6;4;6;2;6;1;7;4;5;4;5;4;4;2;3;5;6;2;2;3;5;1;2;4;1;0;2;0;2;1;3;1;2;0;1;0;0;0;2;0;0;1;1;1;0;1;0;1;0;1;0;1;50;74;120;0;21;3;6;0;
250933905000005;8;467;6;4;10;10;14;17;26;18;24;19;16;16;15;14;15;17;12;12;10;9;13;13;8;7;9;4;6;4;1;4;4;9;6;8;7;3;4;5;6;12;4;6;3;4;1;1;2;1;4;2;0;2;1;0;3;0;0;2;2;1;0;0;2;0;1;2;0;1;0;1;0;0;0;1;0;3;74;91;222;3;16;0;13;0;
250933905000006;8;588;12;14;10;11;11;15;10;12;18;20;13;11;20;17;18;16;14;10;17;11;18;18;16;12;9;15;8;8;8;6;6;8;9;4;11;9;7;5;12;7;5;10;3;8;5;5;3;8;5;4;3;5;2;2;3;5;2;1;1;2;2;0;4;1;0;3;2;1;2;4;2;2;0;0;1;6;153;127;198;3;19;1;25;4;
250933905000007;8;352;1;4;5;8;7;15;10;7;11;14;12;13;15;14;5;7;13;9;11;9;9;10;6;7;3;7;3;7;4;3;6;5;7;4;5;2;3;2;3;4;3;5;5;5;3;1;0;1;1;1;3;3;3;0;0;2;1;2;2;0;3;4;1;1;1;3;0;1;1;1;0;1;0;2;1;1;76;72;146;2;13;1;16;1;
250937005000001;1;363;3;4;4;10;5;7;9;8;10;13;12;10;10;9;16;9;10;7;3;6;8;8;4;11;10;5;6;4;3;5;3;9;6;5;7;7;5;4;2;3;7;4;3;5;5;5;1;3;3;3;6;4;2;2;0;6;1;0;1;2;2;2;2;1;3;2;3;2;0;1;0;0;0;0;1;1;78;84;131;3;16;7;18;0;
250937005000002;8;631;2;4;12;9;13;23;19;20;16;23;27;18;19;24;21;20;19;18;22;24;18;17;16;11;19;7;14;6;5;8;8;8;3;12;6;5;7;8;5;4;6;12;3;6;4;5;2;5;2;5;1;2;3;1;3;4;3;0;2;0;2;2;2;3;0;1;1;0;4;0;1;2;0;1;0;3;115;150;277;0;26;1;22;0;
250937005000003;8;197;2;0;3;8;6;3;6;7;6;6;9;5;10;9;10;7;7;5;3;2;5;9;7;0;3;2;5;1;1;2;2;3;1;2;2;1;1;2;2;2;4;1;2;3;4;0;0;1;1;0;0;1;0;2;0;2;0;0;1;0;0;0;0;2;0;0;0;2;0;0;1;1;0;0;0;2;33;36;89;0;6;0;14;0;
250937005000004;1;368;7;8;7;16;17;17;13;9;15;13;14;13;10;6;8;8;8;8;6;10;14;3;7;5;6;8;7;8;12;5;3;5;6;2;4;3;2;5;6;4;2;3;2;2;2;0;3;4;1;1;0;1;0;4;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;2;0;1;0;0;0;5;63;83;145;2;9;3;8;0;
250939605000001;1;646;8;15;15;19;16;18;14;15;17;16;24;19;16;18;21;13;10;22;10;8;12;13;13;14;14;12;16;11;9;4;11;11;11;7;4;9;8;8;6;8;10;7;9;6;4;2;3;6;4;3;2;4;3;4;2;3;7;3;2;4;1;2;1;3;4;2;4;5;3;0;3;0;0;1;3;11;175;119;220;3;27;12;13;1;
250939605000002;1;700;1;11;15;13;22;28;21;29;27;27;24;23;18;11;14;18;22;14;13;18;10;15;16;16;15;12;8;13;8;10;21;12;12;5;9;6;4;6;7;4;9;8;8;10;4;2;1;2;5;3;6;2;3;2;3;1;2;2;2;2;3;3;4;3;4;2;4;4;2;2;1;1;1;1;2;8;191;148;248;9;32;3;7;0;
