Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
250750705000933;1;813;813;813;0;0;526;122;155;6;4;0;813;0;0;0;813;16;795;0;2;0;0;0;809;392;389;28;0;4;798;798;0;0;0;15;0;0;813;813;0;0;780;3;30;412;412;412;0;0;270;60;76;4;2;0;412;0;0;0;412;9;402;0;1;0;0;0;409;202;192;15;0;3;404;404;0;0;0;8;0;0;412;412;0;0;398;1;13;401;401;401;0;0;256;62;79;2;2;0;401;0;0;0;401;7;393;0;1;0;0;0;400;190;197;13;0;1;394;394;0;0;0;7;0;0;401;401;0;0;382;2;17
250750705000934;1;1043;984;965;7;0;670;10;143;53;108;0;923;31;0;30;984;27;229;708;3;0;17;0;958;633;307;11;7;26;954;954;0;14;0;6;0;10;975;975;0;9;867;104;4;504;480;469;4;0;335;5;64;26;50;0;455;14;0;11;480;11;111;346;2;0;10;0;467;306;151;7;3;13;465;465;0;7;0;3;0;5;475;475;0;5;420;53;2;539;504;496;3;0;335;5;79;27;58;0;468;17;0;19;504;16;118;362;1;0;7;0;491;327;156;4;4;13;489;489;0;7;0;3;0;5;500;500;0;4;447;51;2
250750705000935;1;877;874;156;10;708;390;194;266;1;20;3;874;0;0;0;874;709;55;110;0;0;0;0;874;71;337;142;324;0;864;864;0;4;0;0;0;6;873;873;0;1;862;7;4;386;384;67;3;314;159;92;122;1;9;1;384;0;0;0;384;307;26;51;0;0;0;0;384;36;155;58;135;0;381;381;0;2;0;0;0;1;384;384;0;0;379;2;3;491;490;89;7;394;231;102;144;0;11;2;490;0;0;0;490;402;29;59;0;0;0;0;490;35;182;84;189;0;483;483;0;2;0;0;0;5;489;489;0;1;483;5;1
250750705000936;1;659;658;67;0;591;356;157;116;11;18;0;653;5;0;0;658;418;231;9;0;0;0;0;658;21;127;167;343;0;658;658;0;0;0;0;0;0;658;658;0;0;658;0;0;304;303;32;0;271;158;73;56;6;10;0;300;3;0;0;303;188;110;5;0;0;0;0;303;11;60;77;155;0;303;303;0;0;0;0;0;0;303;303;0;0;303;0;0;355;355;35;0;320;198;84;60;5;8;0;353;2;0;0;355;230;121;4;0;0;0;0;355;10;67;90;188;0;355;355;0;0;0;0;0;0;355;355;0;0;355;0;0
250750705000937;1;409;409;113;2;294;190;110;107;2;0;0;409;0;0;0;409;91;316;2;0;0;0;0;409;62;183;109;55;0;402;402;0;0;0;7;0;0;409;409;0;0;406;3;0;184;184;50;1;133;82;48;53;1;0;0;184;0;0;0;184;44;139;1;0;0;0;0;184;33;80;45;26;0;181;181;0;0;0;3;0;0;184;184;0;0;183;1;0;225;225;63;1;161;108;62;54;1;0;0;225;0;0;0;225;47;177;1;0;0;0;0;225;29;103;64;29;0;221;221;0;0;0;4;0;0;225;225;0;0;223;2;0
250750705000938;1;531;518;145;51;322;201;131;186;0;0;0;514;4;0;0;518;4;513;1;0;0;0;0;518;60;205;200;53;0;518;513;5;0;0;0;0;0;518;518;0;0;518;0;0;242;229;60;23;146;84;63;82;0;0;0;227;2;0;0;229;1;228;0;0;0;0;0;229;24;94;88;23;0;229;228;1;0;0;0;0;0;229;229;0;0;229;0;0;289;289;85;28;176;117;68;104;0;0;0;287;2;0;0;289;3;285;1;0;0;0;0;289;36;111;112;30;0;289;285;4;0;0;0;0;0;289;289;0;0;289;0;0
250750705000939;1;711;711;249;40;422;278;235;183;3;12;0;707;4;0;0;711;23;648;2;0;38;0;0;711;162;210;294;45;0;711;675;36;0;0;0;0;0;711;711;0;0;571;4;136;331;331;122;20;189;141;101;81;3;5;0;329;2;0;0;331;13;298;1;0;19;0;0;331;82;101;132;16;0;331;313;18;0;0;0;0;0;331;331;0;0;257;2;72;380;380;127;20;233;137;134;102;0;7;0;378;2;0;0;380;10;350;1;0;19;0;0;380;80;109;162;29;0;380;362;18;0;0;0;0;0;380;380;0;0;314;2;64
250750705000940;1;844;844;297;0;547;432;97;310;0;5;0;519;325;0;0;844;775;65;4;0;0;0;0;844;100;520;150;74;0;844;844;0;0;0;0;0;0;844;844;0;0;844;0;0;363;363;135;0;228;182;44;136;0;1;0;235;128;0;0;363;335;26;2;0;0;0;0;363;47;216;69;31;0;363;363;0;0;0;0;0;0;363;363;0;0;363;0;0;481;481;162;0;319;250;53;174;0;4;0;284;197;0;0;481;440;39;2;0;0;0;0;481;53;304;81;43;0;481;481;0;0;0;0;0;0;481;481;0;0;481;0;0
250750705000941;1;1068;1066;966;70;30;577;73;349;3;64;0;1066;0;0;0;1061;975;0;83;0;0;3;5;1061;696;204;145;16;5;1066;1030;36;0;0;0;0;0;1065;1065;0;1;903;152;10;505;503;455;31;17;276;38;160;1;28;0;503;0;0;0;501;452;0;47;0;0;2;2;501;325;98;70;8;2;503;491;12;0;0;0;0;0;502;502;0;1;426;72;4;563;563;511;39;13;301;35;189;2;36;0;563;0;0;0;560;523;0;36;0;0;1;3;560;371;106;75;8;3;563;539;24;0;0;0;0;0;563;563;0;0;477;80;6
250750705000942;1;745;745;324;7;410;512;73;132;0;28;0;745;0;0;0;745;730;4;11;0;0;0;0;741;146;208;292;95;4;745;745;0;0;0;0;0;0;745;745;0;0;731;14;0;333;333;146;4;181;233;30;58;0;12;0;333;0;0;0;333;325;3;5;0;0;0;0;331;63;96;131;41;2;333;333;0;0;0;0;0;0;333;333;0;0;325;8;0;412;412;178;3;229;279;43;74;0;16;0;412;0;0;0;412;405;1;6;0;0;0;0;410;83;112;161;54;2;412;412;0;0;0;0;0;0;412;412;0;0;406;6;0
250750705000943;1;729;729;700;26;3;636;2;67;0;22;2;728;0;0;1;723;32;670;17;4;0;0;6;707;624;76;7;0;22;729;713;16;0;0;0;0;0;729;720;9;0;641;48;31;365;365;356;8;1;327;1;28;0;8;1;364;0;0;1;362;15;334;10;3;0;0;3;353;308;42;3;0;12;365;360;5;0;0;0;0;0;365;361;4;0;332;19;10;364;364;344;18;2;309;1;39;0;14;1;364;0;0;0;361;17;336;7;1;0;0;3;354;316;34;4;0;10;364;353;11;0;0;0;0;0;364;359;5;0;309;29;21
250750705000944;1;1132;1132;1081;6;0;953;0;118;3;55;3;1112;0;0;20;1132;21;13;23;0;1075;0;0;1086;998;71;10;7;46;1076;729;347;4;1;3;42;6;1112;1111;1;20;859;3;249;529;529;506;2;0;452;0;51;1;25;0;519;0;0;10;529;10;3;11;0;505;0;0;507;466;34;6;1;22;504;337;167;2;0;1;19;3;520;519;1;9;406;1;112;603;603;575;4;0;501;0;67;2;30;3;593;0;0;10;603;11;10;12;0;570;0;0;579;532;37;4;6;24;572;392;180;2;1;2;23;3;592;592;0;11;453;2;137
250750705000945;1;1052;1052;1052;0;0;282;571;166;18;11;4;1002;50;0;0;1052;818;69;158;0;4;3;0;1052;611;392;31;18;0;1039;1039;0;13;0;0;0;0;1052;1052;0;0;1024;24;4;520;520;520;0;0;131;287;86;10;4;2;493;27;0;0;520;406;33;79;0;1;1;0;520;308;185;16;11;0;510;510;0;10;0;0;0;0;520;520;0;0;506;12;2;532;532;532;0;0;151;284;80;8;7;2;509;23;0;0;532;412;36;79;0;3;2;0;532;303;207;15;7;0;529;529;0;3;0;0;0;0;532;532;0;0;518;12;2
250750705000946;1;676;676;676;0;0;493;7;159;0;17;0;676;0;0;0;676;674;2;0;0;0;0;0;676;279;303;87;7;0;676;676;0;0;0;0;0;0;676;676;0;0;650;23;3;308;308;308;0;0;227;4;66;0;11;0;308;0;0;0;308;308;0;0;0;0;0;0;308;124;141;42;1;0;308;308;0;0;0;0;0;0;308;308;0;0;298;10;0;368;368;368;0;0;266;3;93;0;6;0;368;0;0;0;368;366;2;0;0;0;0;0;368;155;162;45;6;0;368;368;0;0;0;0;0;0;368;368;0;0;352;13;3
250750705000947;1;645;645;419;96;130;271;270;90;4;10;0;643;2;0;0;645;136;118;387;0;0;4;0;645;211;391;22;21;0;645;645;0;0;0;0;0;0;645;645;0;0;626;19;0;309;309;206;42;61;123;134;46;2;4;0;308;1;0;0;309;61;63;183;0;0;2;0;309;109;185;8;7;0;309;309;0;0;0;0;0;0;309;309;0;0;299;10;0;336;336;213;54;69;148;136;44;2;6;0;335;1;0;0;336;75;55;204;0;0;2;0;336;102;206;14;14;0;336;336;0;0;0;0;0;0;336;336;0;0;327;9;0
250750705000948;1;1541;1536;1469;36;5;1234;31;146;37;61;27;1469;60;0;7;1524;42;49;1355;51;17;10;12;1498;1176;268;37;17;38;1416;1386;30;98;3;13;1;5;1536;1523;13;0;1188;223;112;762;758;726;17;2;611;15;74;19;26;13;726;27;0;5;750;23;25;664;23;10;5;8;737;581;133;15;8;21;700;685;15;46;2;6;1;3;758;751;7;0;600;92;59;779;778;743;19;3;623;16;72;18;35;14;743;33;0;2;774;19;24;691;28;7;5;4;761;595;135;22;9;17;716;701;15;52;1;7;0;2;778;772;6;0;588;131;53
250750705000949;1;1009;1009;1009;0;0;602;249;144;11;3;0;1009;0;0;0;1009;117;0;892;0;0;0;0;1009;744;243;17;5;0;1009;1009;0;0;0;0;0;0;1009;1009;0;0;976;33;0;480;480;480;0;0;278;121;74;6;1;0;480;0;0;0;480;51;0;429;0;0;0;0;480;347;121;9;3;0;480;480;0;0;0;0;0;0;480;480;0;0;464;16;0;529;529;529;0;0;324;128;70;5;2;0;529;0;0;0;529;66;0;463;0;0;0;0;529;397;122;8;2;0;529;529;0;0;0;0;0;0;529;529;0;0;512;17;0
250750705000951;8;12;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;4;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
250750705000952;1;125;125;125;0;0;93;3;6;21;2;0;88;37;0;0;125;0;0;125;0;0;0;0;125;94;23;8;0;0;96;96;0;26;3;0;0;0;125;125;0;0;84;6;35;65;65;65;0;0;45;1;4;14;1;0;44;21;0;0;65;0;0;65;0;0;0;0;65;50;13;2;0;0;49;49;0;15;1;0;0;0;65;65;0;0;45;2;18;60;60;60;0;0;48;2;2;7;1;0;44;16;0;0;60;0;0;60;0;0;0;0;60;44;10;6;0;0;47;47;0;11;2;0;0;0;60;60;0;0;39;4;17
250750705000953;1;1120;1120;1107;12;0;801;130;157;13;17;2;1096;13;5;6;1120;35;856;221;8;0;0;0;1119;905;192;9;13;1;1114;1114;0;0;0;6;0;0;1120;1119;1;0;1063;28;28;546;546;539;6;0;390;59;79;6;10;2;534;7;2;3;546;14;422;105;5;0;0;0;545;443;89;6;7;1;542;542;0;0;0;4;0;0;546;545;1;0;519;12;14;574;574;568;6;0;411;71;78;7;7;0;562;6;3;3;574;21;434;116;3;0;0;0;574;462;103;3;6;0;572;572;0;0;0;2;0;0;574;574;0;0;544;16;14
250750705000954;1;283;283;269;14;0;165;5;65;0;45;3;283;0;0;0;283;11;272;0;0;0;0;0;281;241;19;16;5;2;264;264;0;10;0;9;0;0;283;283;0;0;203;61;19;136;136;127;9;0;78;3;33;0;21;1;136;0;0;0;136;4;132;0;0;0;0;0;136;117;11;7;1;0;126;126;0;5;0;5;0;0;136;136;0;0;101;26;9;147;147;142;5;0;87;2;32;0;24;2;147;0;0;0;147;7;140;0;0;0;0;0;145;124;8;9;4;2;138;138;0;5;0;4;0;0;147;147;0;0;102;35;10
250750705000955;1;343;343;343;0;0;209;4;106;4;20;0;339;0;0;4;343;333;3;3;4;0;0;0;343;200;82;39;22;0;343;343;0;0;0;0;0;0;339;339;0;4;336;3;0;150;150;150;0;0;84;1;51;3;11;0;148;0;0;2;150;145;2;1;2;0;0;0;150;94;32;18;6;0;150;150;0;0;0;0;0;0;148;148;0;2;147;1;0;193;193;193;0;0;125;3;55;1;9;0;191;0;0;2;193;188;1;2;2;0;0;0;193;106;50;21;16;0;193;193;0;0;0;0;0;0;191;191;0;2;189;2;0
250750705000956;1;45;45;45;0;0;25;5;7;8;0;0;45;0;0;0;45;43;2;0;0;0;0;0;45;12;17;5;11;0;45;45;0;0;0;0;0;0;45;45;0;0;36;9;0;17;17;17;0;0;8;2;3;4;0;0;17;0;0;0;17;16;1;0;0;0;0;0;17;7;4;2;4;0;17;17;0;0;0;0;0;0;17;17;0;0;13;4;0;28;28;28;0;0;17;3;4;4;0;0;28;0;0;0;28;27;1;0;0;0;0;0;28;5;13;3;7;0;28;28;0;0;0;0;0;0;28;28;0;0;23;5;0
250750705000957;1;36;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;15;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;21;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
250750705000958;1;15;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;7;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
250750705000959;1;229;229;229;0;0;168;8;47;1;5;0;229;0;0;0;229;229;0;0;0;0;0;0;229;23;124;61;21;0;229;229;0;0;0;0;0;0;229;229;0;0;229;0;0;101;101;101;0;0;74;3;21;0;3;0;101;0;0;0;101;101;0;0;0;0;0;0;101;8;53;32;8;0;101;101;0;0;0;0;0;0;101;101;0;0;101;0;0;128;128;128;0;0;94;5;26;1;2;0;128;0;0;0;128;128;0;0;0;0;0;0;128;15;71;29;13;0;128;128;0;0;0;0;0;0;128;128;0;0;128;0;0
250750705000960;1;263;263;259;0;4;227;0;36;0;0;0;263;0;0;0;263;263;0;0;0;0;0;0;263;41;112;79;31;0;263;263;0;0;0;0;0;0;263;263;0;0;260;0;3;98;98;96;0;2;84;0;14;0;0;0;98;0;0;0;98;98;0;0;0;0;0;0;98;17;43;30;8;0;98;98;0;0;0;0;0;0;98;98;0;0;96;0;2;165;165;163;0;2;143;0;22;0;0;0;165;0;0;0;165;165;0;0;0;0;0;0;165;24;69;49;23;0;165;165;0;0;0;0;0;0;165;165;0;0;164;0;1
250750705000961;1;654;654;594;50;10;411;43;70;32;94;4;573;18;9;54;647;4;12;599;27;0;5;7;635;521;92;15;7;19;614;614;0;30;0;10;0;0;649;649;0;5;590;28;31;307;307;281;21;5;198;17;28;16;46;2;267;9;4;27;306;3;4;284;12;0;3;1;300;244;45;7;4;7;289;289;0;14;0;4;0;0;304;304;0;3;277;13;14;347;347;313;29;5;213;26;42;16;48;2;306;9;5;27;341;1;8;315;15;0;2;6;335;277;47;8;3;12;325;325;0;16;0;6;0;0;345;345;0;2;313;15;17
250750705000962;1;681;681;660;15;6;283;289;88;0;21;0;681;0;0;0;681;5;407;269;0;0;0;0;681;527;143;11;0;0;681;681;0;0;0;0;0;0;681;681;0;0;640;41;0;329;329;318;9;2;139;135;43;0;12;0;329;0;0;0;329;2;195;132;0;0;0;0;329;258;67;4;0;0;329;329;0;0;0;0;0;0;329;329;0;0;310;19;0;352;352;342;6;4;144;154;45;0;9;0;352;0;0;0;352;3;212;137;0;0;0;0;352;269;76;7;0;0;352;352;0;0;0;0;0;0;352;352;0;0;330;22;0
250750705000963;1;594;594;305;0;289;489;18;77;0;10;0;594;0;0;0;585;87;482;2;14;0;0;9;585;466;109;6;4;9;594;587;7;0;0;0;0;0;589;589;0;5;499;49;41;296;296;155;0;141;241;10;40;0;5;0;296;0;0;0;292;42;242;1;7;0;0;4;292;235;51;4;2;4;296;293;3;0;0;0;0;0;293;293;0;3;243;26;24;298;298;150;0;148;248;8;37;0;5;0;298;0;0;0;293;45;240;1;7;0;0;5;293;231;58;2;2;5;298;294;4;0;0;0;0;0;296;296;0;2;256;23;17
250760605000001;1;1009;1009;1009;0;0;807;0;146;0;48;8;837;0;4;168;1009;216;0;590;196;0;7;0;974;897;74;3;0;35;968;793;175;25;0;12;0;4;988;988;0;21;959;8;21;506;506;506;0;0;403;0;73;0;26;4;408;0;2;96;506;102;0;298;103;0;3;0;485;448;36;1;0;21;481;386;95;15;0;8;0;2;494;494;0;12;478;5;11;503;503;503;0;0;404;0;73;0;22;4;429;0;2;72;503;114;0;292;93;0;4;0;489;449;38;2;0;14;487;407;80;10;0;4;0;2;494;494;0;9;481;3;10
250760605000002;1;743;743;743;0;0;616;0;92;0;35;0;742;0;0;1;743;272;8;398;37;25;3;0;731;579;130;19;3;12;743;677;66;0;0;0;0;0;743;743;0;0;713;14;16;344;344;344;0;0;285;0;43;0;16;0;343;0;0;1;344;125;5;178;21;14;1;0;339;267;62;8;2;5;344;311;33;0;0;0;0;0;344;344;0;0;328;7;9;399;399;399;0;0;331;0;49;0;19;0;399;0;0;0;399;147;3;220;16;11;2;0;392;312;68;11;1;7;399;366;33;0;0;0;0;0;399;399;0;0;385;7;7
250760605000003;1;505;505;505;0;0;436;3;66;0;0;0;502;0;0;3;501;5;0;496;0;0;0;4;501;460;35;6;0;4;505;309;196;0;0;0;0;0;504;504;0;1;499;4;1;239;239;239;0;0;205;1;33;0;0;0;237;0;0;2;238;4;0;234;0;0;0;1;238;217;18;3;0;1;239;145;94;0;0;0;0;0;239;239;0;0;235;3;1;266;266;266;0;0;231;2;33;0;0;0;265;0;0;1;263;1;0;262;0;0;0;3;263;243;17;3;0;3;266;164;102;0;0;0;0;0;265;265;0;1;264;1;0
250760605000004;1;711;710;710;0;0;610;8;48;6;38;0;664;0;2;44;699;135;3;561;0;0;0;11;691;635;56;0;0;19;689;665;24;19;0;2;0;0;703;703;0;7;687;0;16;358;357;357;0;0;306;6;20;5;20;0;331;0;1;25;349;68;2;279;0;0;0;8;345;317;28;0;0;12;344;334;10;12;0;1;0;0;351;351;0;6;343;0;8;353;353;353;0;0;304;2;28;1;18;0;333;0;1;19;350;67;1;282;0;0;0;3;346;318;28;0;0;7;345;331;14;7;0;1;0;0;352;352;0;1;344;0;8
250760605000005;1;738;738;738;0;0;472;0;215;0;51;0;727;0;0;11;736;0;0;732;4;0;0;2;733;679;49;5;0;5;738;643;95;0;0;0;0;0;719;719;0;19;683;36;0;363;363;363;0;0;231;0;113;0;19;0;358;0;0;5;362;0;0;359;3;0;0;1;360;332;25;3;0;3;363;317;46;0;0;0;0;0;352;352;0;11;336;16;0;375;375;375;0;0;241;0;102;0;32;0;369;0;0;6;374;0;0;373;1;0;0;1;373;347;24;2;0;2;375;326;49;0;0;0;0;0;367;367;0;8;347;20;0
250760605000006;8;588;588;588;0;0;557;0;9;0;22;0;220;24;20;324;508;5;0;273;167;0;63;80;498;467;31;0;0;90;0;0;0;528;8;52;0;0;585;576;9;3;568;0;8;282;282;282;0;0;270;0;3;0;9;0;96;15;10;161;245;3;0;125;87;0;30;37;239;224;15;0;0;43;0;0;0;248;3;31;0;0;281;276;5;1;271;0;5;306;306;306;0;0;287;0;6;0;13;0;124;9;10;163;263;2;0;148;80;0;33;43;259;243;16;0;0;47;0;0;0;280;5;21;0;0;304;300;4;2;297;0;3
250760605000007;8;651;651;651;0;0;575;0;6;57;13;0;241;27;143;240;553;0;10;425;72;2;44;98;198;188;3;2;5;453;2;0;2;628;0;21;0;0;647;647;0;4;611;11;25;330;330;330;0;0;285;0;3;35;7;0;118;13;70;129;281;0;2;217;36;1;25;49;99;95;2;1;1;231;1;0;1;316;0;13;0;0;328;328;0;2;308;7;13;321;321;321;0;0;290;0;3;22;6;0;123;14;73;111;272;0;8;208;36;1;19;49;99;93;1;1;4;222;1;0;1;312;0;8;0;0;319;319;0;2;303;4;12
250760605000008;8;368;368;368;0;0;308;0;7;45;8;0;27;37;68;236;314;0;0;251;55;8;0;54;41;41;0;0;0;327;3;0;3;345;0;20;0;0;368;368;0;0;342;8;18;184;184;184;0;0;158;0;3;20;3;0;12;17;33;122;159;0;0;124;31;4;0;25;16;16;0;0;0;168;1;0;1;172;0;11;0;0;184;184;0;0;172;3;9;184;184;184;0;0;150;0;4;25;5;0;15;20;35;114;155;0;0;127;24;4;0;29;25;25;0;0;0;159;2;0;2;173;0;9;0;0;184;184;0;0;170;5;9
250760605000010;1;495;495;495;0;0;366;7;77;11;34;0;477;0;0;18;492;8;0;456;24;4;0;3;480;412;61;0;7;15;495;369;126;0;0;0;0;0;493;493;0;2;452;32;9;244;244;244;0;0;179;3;34;9;19;0;235;0;0;9;243;5;0;223;14;1;0;1;236;204;30;0;2;8;244;179;65;0;0;0;0;0;243;243;0;1;227;11;5;251;251;251;0;0;187;4;43;2;15;0;242;0;0;9;249;3;0;233;10;3;0;2;244;208;31;0;5;7;251;190;61;0;0;0;0;0;250;250;0;1;225;21;4
250760605000011;1;953;952;952;0;0;755;24;99;0;74;0;916;0;1;35;948;0;78;773;70;27;0;4;947;873;74;0;0;5;905;560;345;33;0;14;0;0;929;929;0;23;755;6;168;458;457;457;0;0;358;15;47;0;37;0;437;0;0;20;454;0;35;366;40;13;0;3;453;418;35;0;0;4;432;267;165;17;0;8;0;0;448;448;0;9;363;2;83;495;495;495;0;0;397;9;52;0;37;0;479;0;1;15;494;0;43;407;30;14;0;1;494;455;39;0;0;1;473;293;180;16;0;6;0;0;481;481;0;14;392;4;85
250760605000012;1;698;698;698;0;0;587;0;53;4;54;0;695;0;3;0;692;12;0;676;4;0;0;6;689;652;37;0;0;9;687;406;281;11;0;0;0;0;698;698;0;0;693;5;0;333;333;333;0;0;282;0;23;2;26;0;331;0;2;0;328;4;0;321;3;0;0;5;327;311;16;0;0;6;328;193;135;5;0;0;0;0;333;333;0;0;330;3;0;365;365;365;0;0;305;0;30;2;28;0;364;0;1;0;364;8;0;355;1;0;0;1;362;341;21;0;0;3;359;213;146;6;0;0;0;0;365;365;0;0;363;2;0
250770505000001;1;770;770;770;0;0;543;4;173;0;50;0;644;0;14;112;759;597;3;148;11;0;0;11;681;531;132;18;0;89;707;669;38;16;0;42;5;0;766;766;0;4;738;23;5;359;359;359;0;0;250;2;82;0;25;0;298;0;6;55;352;276;2;71;3;0;0;7;317;256;54;7;0;42;327;305;22;9;0;21;2;0;356;356;0;3;346;7;3;411;411;411;0;0;293;2;91;0;25;0;346;0;8;57;407;321;1;77;8;0;0;4;364;275;78;11;0;47;380;364;16;7;0;21;3;0;410;410;0;1;392;16;2
250770505000002;1;964;944;925;0;19;693;23;171;0;53;4;907;0;0;37;936;865;0;41;4;0;26;8;903;716;162;25;0;41;854;619;235;0;0;90;0;0;944;944;0;0;884;26;34;461;441;435;0;6;321;9;83;0;26;2;421;0;0;20;436;403;0;19;2;0;12;5;416;338;65;13;0;25;393;281;112;0;0;48;0;0;441;441;0;0;409;13;19;503;503;490;0;13;372;14;88;0;27;2;486;0;0;17;500;462;0;22;2;0;14;3;487;378;97;12;0;16;461;338;123;0;0;42;0;0;503;503;0;0;475;13;15
250770505000003;1;826;826;826;0;0;652;0;95;2;77;0;774;0;31;21;822;754;13;49;6;0;0;4;758;725;33;0;0;68;800;555;245;11;0;15;0;0;826;826;0;0;812;8;6;399;399;399;0;0;320;0;45;1;33;0;374;0;17;8;397;364;7;22;4;0;0;2;368;351;17;0;0;31;386;268;118;6;0;7;0;0;399;399;0;0;392;5;2;427;427;427;0;0;332;0;50;1;44;0;400;0;14;13;425;390;6;27;2;0;0;2;390;374;16;0;0;37;414;287;127;5;0;8;0;0;427;427;0;0;420;3;4
250770505000004;1;706;706;706;0;0;520;4;155;0;27;0;706;0;0;0;706;701;4;0;0;0;1;0;706;630;68;8;0;0;683;628;55;0;0;23;0;0;706;706;0;0;681;17;8;350;350;350;0;0;258;2;74;0;16;0;350;0;0;0;350;348;2;0;0;0;0;0;350;312;32;6;0;0;337;312;25;0;0;13;0;0;350;350;0;0;337;8;5;356;356;356;0;0;262;2;81;0;11;0;356;0;0;0;356;353;2;0;0;0;1;0;356;318;36;2;0;0;346;316;30;0;0;10;0;0;356;356;0;0;344;9;3
250770505000005;1;918;918;918;0;0;455;15;124;5;307;12;755;0;3;160;899;828;65;0;0;0;6;19;782;755;23;0;4;136;887;873;14;6;0;19;0;6;909;909;0;9;878;26;5;457;457;457;0;0;227;8;67;2;146;7;383;0;1;73;451;414;35;0;0;0;2;6;387;371;14;0;2;70;442;434;8;1;0;12;0;2;452;452;0;5;437;13;2;461;461;461;0;0;228;7;57;3;161;5;372;0;2;87;448;414;30;0;0;0;4;13;395;384;9;0;2;66;445;439;6;5;0;7;0;4;457;457;0;4;441;13;3
250770505000006;1;993;990;990;0;0;742;0;182;0;64;2;947;0;3;40;979;847;38;88;0;0;6;11;921;761;128;25;7;69;990;970;20;0;0;0;0;0;984;984;0;6;938;27;19;486;484;484;0;0;346;0;100;0;38;0;457;0;1;26;477;415;18;40;0;0;4;7;446;364;65;13;4;38;484;472;12;0;0;0;0;0;480;480;0;4;454;14;12;507;506;506;0;0;396;0;82;0;26;2;490;0;2;14;502;432;20;48;0;0;2;4;475;397;63;12;3;31;506;498;8;0;0;0;0;0;504;504;0;2;484;13;7
250770505000007;1;568;567;559;2;6;404;3;112;0;36;12;555;0;6;6;567;550;6;11;0;0;0;0;557;401;123;25;8;10;567;553;14;0;0;0;0;0;567;567;0;0;567;0;0;241;240;234;2;4;167;2;51;0;16;4;234;0;3;3;240;234;2;4;0;0;0;0;238;170;55;10;3;2;240;237;3;0;0;0;0;0;240;240;0;0;240;0;0;327;327;325;0;2;237;1;61;0;20;8;321;0;3;3;327;316;4;7;0;0;0;0;319;231;68;15;5;8;327;316;11;0;0;0;0;0;327;327;0;0;327;0;0
250770505000008;1;795;795;792;3;0;587;0;140;0;68;0;772;0;1;22;793;719;0;15;0;51;8;2;761;619;126;12;4;34;751;481;270;0;0;41;3;0;793;793;0;2;735;26;32;394;394;392;2;0;288;0;66;0;40;0;382;0;1;11;394;354;0;7;0;28;5;0;379;309;59;8;3;15;369;230;139;0;0;24;1;0;393;393;0;1;365;12;16;401;401;400;1;0;299;0;74;0;28;0;390;0;0;11;399;365;0;8;0;23;3;2;382;310;67;4;1;19;382;251;131;0;0;17;2;0;400;400;0;1;370;14;16
